taxon	age
Tetraponera_punctulata_Moreau_Schmidt	0
Tetraponera_rufonigra_Ward2015	0
Tetraponera_sp_CSM_Moreau	0
Thaumatomyrmex_atrox_Moreau_Schmidt	0
Thaumatomyrmex_sp_Bra1_Schmidt	0
Trachymyrmex_arizonensis_Ward2015	0
Trachymyrmex_jamaicensis_CSM_Moreau	0
Tranopelta_gilva_Ward2015	0
Tranopelta_subterranea_Ward2015	0
Trichomyrmex_criniceps_Ward2015	0
Trichomyrmex_oscaris_Ward2015	0
Trichomyrmex_robustior_Ward2015	0
Tropidomyrmex_elianae_Ward2015	0
Turneria_bidentata_Ward2010	0
Typhlomyrmex_rogenhoferi_Moreau	0
Tyrannomyrmex_legatus_Ward2015	0
Veromessor_andrei_Ward2015	0
Veromessor_julianus_CSM_Moreau	0
Vespula_sp_CSM_Moreau	0
Vicinopone_conciliatrix_Brady	0
Vitsika_suspicax_Ward2015	0
Vollenhovia_emeryi_Ward2015	0
Vollenhovia_sp_CSM_Moreau	0
Vombisidris_bilongrudi_Ward2015	0
Wasmannia_auropunctata_Ward2015	0
Xenomyrmex_floridanus_Ward2015	0
Xymmer_muticus_Moreau	0
Zatania_albimaculata_Moreau_LaPolla	0
Zatania_gloriosa_GenBank	0
